time,partida,jogador,status_
Fortaleza,699625,203685,TITULAR
Fortaleza,699625,212528,TITULAR
Fortaleza,699625,204888,TITULAR
Fortaleza,699625,318082,TITULAR
Fortaleza,699625,200206,TITULAR
Fortaleza,699625,318207,TITULAR
Fortaleza,699625,233217,TITULAR
Fortaleza,699625,336622,TITULAR
Fortaleza,699625,227314,TITULAR
Fortaleza,699625,236324,TITULAR
Fortaleza,699625,198392,TITULAR
Fortaleza,699625,200826,SUBSTITUTO
Fortaleza,699625,215771,SUBSTITUTO
Fortaleza,699625,269653,SUBSTITUTO
Fortaleza,699625,218649,SUBSTITUTO
Fortaleza,699625,186832,SUBSTITUTO
Fortaleza,699625,169831,RESERVA
Fortaleza,699625,272437,RESERVA
Fortaleza,699625,95849,RESERVA
Fortaleza,699625,285040,RESERVA
Fortaleza,699625,236283,RESERVA
Fortaleza,699625,359431,RESERVA
Fortaleza,699625,304469,RESERVA
Cuiabá,699625,196851,TITULAR
Cuiabá,699625,194566,TITULAR
Cuiabá,699625,200943,TITULAR
Cuiabá,699625,269915,TITULAR
Cuiabá,699625,280678,TITULAR
Cuiabá,699625,234713,TITULAR
Cuiabá,699625,201942,TITULAR
Cuiabá,699625,235996,TITULAR
Cuiabá,699625,287035,TITULAR
Cuiabá,699625,198389,TITULAR
Cuiabá,699625,203128,TITULAR
Cuiabá,699625,345885,SUBSTITUTO
Cuiabá,699625,287768,SUBSTITUTO
Cuiabá,699625,346901,SUBSTITUTO
Cuiabá,699625,306512,SUBSTITUTO
Cuiabá,699625,325101,SUBSTITUTO
Cuiabá,699625,357272,RESERVA
Cuiabá,699625,338674,RESERVA
Cuiabá,699625,198610,RESERVA
Cuiabá,699625,198595,RESERVA
Cuiabá,699625,157743,RESERVA
Cuiabá,699625,327806,RESERVA
Cuiabá,699625,381535,RESERVA
São Paulo,699629,199013,TITULAR
São Paulo,699629,228493,TITULAR
São Paulo,699629,201531,TITULAR
São Paulo,699629,300103,TITULAR
São Paulo,699629,69155,TITULAR
São Paulo,699629,190483,TITULAR
São Paulo,699629,113352,TITULAR
São Paulo,699629,301516,TITULAR
São Paulo,699629,162558,TITULAR
São Paulo,699629,130711,TITULAR
São Paulo,699629,233238,TITULAR
São Paulo,699629,243720,SUBSTITUTO
São Paulo,699629,245291,SUBSTITUTO
São Paulo,699629,256044,SUBSTITUTO
São Paulo,699629,228403,SUBSTITUTO
São Paulo,699629,270578,SUBSTITUTO
São Paulo,699629,198844,RESERVA
São Paulo,699629,285010,RESERVA
São Paulo,699629,268693,RESERVA
São Paulo,699629,290766,RESERVA
São Paulo,699629,266282,RESERVA
São Paulo,699629,376664,RESERVA
São Paulo,699629,235894,RESERVA
Corinthians,699629,257051,TITULAR
Corinthians,699629,271773,TITULAR
Corinthians,699629,194090,TITULAR
Corinthians,699629,287774,TITULAR
Corinthians,699629,108342,TITULAR
Corinthians,699629,266666,TITULAR
Corinthians,699629,287014,TITULAR
Corinthians,699629,270562,TITULAR
Corinthians,699629,338898,TITULAR
Corinthians,699629,240557,TITULAR
Corinthians,699629,193634,TITULAR
Corinthians,699629,251963,SUBSTITUTO
Corinthians,699629,148189,SUBSTITUTO
Corinthians,699629,159255,SUBSTITUTO
Corinthians,699629,157983,SUBSTITUTO
Corinthians,699629,168981,SUBSTITUTO
Corinthians,699629,284998,RESERVA
Corinthians,699629,236099,RESERVA
Corinthians,699629,143702,RESERVA
Corinthians,699629,303591,RESERVA
Corinthians,699629,123865,RESERVA
Corinthians,699629,357354,RESERVA
Corinthians,699629,272533,RESERVA
Bahia,699621,191997,TITULAR
Bahia,699621,252973,TITULAR
Bahia,699621,336604,TITULAR
Bahia,699621,304757,TITULAR
Bahia,699621,164756,TITULAR
Bahia,699621,260392,TITULAR
Bahia,699621,269910,TITULAR
Bahia,699621,199017,TITULAR
Bahia,699621,299932,TITULAR
Bahia,699621,167845,TITULAR
Bahia,699621,218938,TITULAR
Bahia,699621,269675,SUBSTITUTO
Bahia,699621,199087,SUBSTITUTO
Bahia,699621,202554,SUBSTITUTO
Bahia,699621,118688,SUBSTITUTO
Bahia,699621,198512,SUBSTITUTO
Bahia,699621,191411,RESERVA
Bahia,699621,315681,RESERVA
Bahia,699621,219090,RESERVA
Bahia,699621,200303,RESERVA
Bahia,699621,252800,RESERVA
Bahia,699621,198761,RESERVA
Bahia,699621,191995,RESERVA
Criciúma,699621,186558,TITULAR
Criciúma,699621,192479,TITULAR
Criciúma,699621,198592,TITULAR
Criciúma,699621,214399,TITULAR
Criciúma,699621,292396,TITULAR
Criciúma,699621,121921,TITULAR
Criciúma,699621,301543,TITULAR
Criciúma,699621,131532,TITULAR
Criciúma,699621,198569,TITULAR
Criciúma,699621,211347,TITULAR
Criciúma,699621,202710,TITULAR
Criciúma,699621,249088,SUBSTITUTO
Criciúma,699621,296570,SUBSTITUTO
Criciúma,699621,216846,SUBSTITUTO
Criciúma,699621,201728,SUBSTITUTO
Criciúma,699621,233577,SUBSTITUTO
Criciúma,699621,343742,RESERVA
Criciúma,699621,198365,RESERVA
Criciúma,699621,348314,RESERVA
Criciúma,699621,338673,RESERVA
Criciúma,699621,285000,RESERVA
Criciúma,699621,158647,RESERVA
Criciúma,699621,240556,RESERVA
Cruzeiro,699623,108347,TITULAR
Cruzeiro,699623,176810,TITULAR
Cruzeiro,699623,319270,TITULAR
Cruzeiro,699623,229121,TITULAR
Cruzeiro,699623,212077,TITULAR
Cruzeiro,699623,229019,TITULAR
Cruzeiro,699623,268221,TITULAR
Cruzeiro,699623,77577,TITULAR
Cruzeiro,699623,280978,TITULAR
Cruzeiro,699623,297072,TITULAR
Cruzeiro,699623,292041,TITULAR
Cruzeiro,699623,297321,SUBSTITUTO
Cruzeiro,699623,157285,SUBSTITUTO
Cruzeiro,699623,279454,SUBSTITUTO
Cruzeiro,699623,363020,RESERVA
Cruzeiro,699623,266671,RESERVA
Cruzeiro,699623,204113,RESERVA
Cruzeiro,699623,317233,RESERVA
Cruzeiro,699623,317014,RESERVA
Cruzeiro,699623,314830,RESERVA
Cruzeiro,699623,276217,RESERVA
Cruzeiro,699623,108103,RESERVA
Vasco da Gama,699623,205464,TITULAR
Vasco da Gama,699623,200660,TITULAR
Vasco da Gama,699623,287946,TITULAR
Vasco da Gama,699623,287862,TITULAR
Vasco da Gama,699623,43711,TITULAR
Vasco da Gama,699623,130372,TITULAR
Vasco da Gama,699623,346179,TITULAR
Vasco da Gama,699623,269924,TITULAR
Vasco da Gama,699623,176895,TITULAR
Vasco da Gama,699623,219005,TITULAR
Vasco da Gama,699623,34390,TITULAR
Vasco da Gama,699623,234842,SUBSTITUTO
Vasco da Gama,699623,297055,SUBSTITUTO
Vasco da Gama,699623,206320,SUBSTITUTO
Vasco da Gama,699623,238451,RESERVA
Vasco da Gama,699623,84877,RESERVA
Vasco da Gama,699623,234080,RESERVA
Vasco da Gama,699623,124025,RESERVA
Vasco da Gama,699623,379377,RESERVA
Vasco da Gama,699623,357719,RESERVA
Vasco da Gama,699623,233707,RESERVA
Vasco da Gama,699623,198108,RESERVA
Internacional,699626,184206,TITULAR
Internacional,699626,254145,TITULAR
Internacional,699626,351447,TITULAR
Internacional,699626,285029,TITULAR
Internacional,699626,295006,TITULAR
Internacional,699626,165232,TITULAR
Internacional,699626,213239,TITULAR
Internacional,699626,124066,TITULAR
Internacional,699626,171771,TITULAR
Internacional,699626,288887,TITULAR
Internacional,699626,361391,TITULAR
Internacional,699626,260059,SUBSTITUTO
Internacional,699626,290441,SUBSTITUTO
Internacional,699626,158918,SUBSTITUTO
Internacional,699626,173588,RESERVA
Internacional,699626,11632,RESERVA
Internacional,699626,309131,RESERVA
Internacional,699626,319790,RESERVA
Internacional,699626,202201,RESERVA
Internacional,699626,361364,RESERVA
Internacional,699626,315428,RESERVA
Vitória,699626,287941,TITULAR
Vitória,699626,286201,TITULAR
Vitória,699626,203887,TITULAR
Vitória,699626,286841,TITULAR
Vitória,699626,191639,TITULAR
Vitória,699626,218972,TITULAR
Vitória,699626,240051,TITULAR
Vitória,699626,276387,TITULAR
Vitória,699626,270260,TITULAR
Vitória,699626,218974,TITULAR
Vitória,699626,250904,TITULAR
Vitória,699626,186589,SUBSTITUTO
Vitória,699626,223782,SUBSTITUTO
Vitória,699626,340094,SUBSTITUTO
Vitória,699626,387948,RESERVA
Vitória,699626,101731,RESERVA
Vitória,699626,198531,RESERVA
Vitória,699626,393014,RESERVA
Vitória,699626,383898,RESERVA
Vitória,699626,203223,RESERVA
Vitória,699626,313111,RESERVA
Vitória,699626,171198,RESERVA
Vitória,699626,293047,RESERVA
Flamengo,699624,215388,TITULAR
Flamengo,699624,252316,TITULAR
Flamengo,699624,98398,TITULAR
Flamengo,699624,203077,TITULAR
Flamengo,699624,332354,TITULAR
Flamengo,699624,210135,TITULAR
Flamengo,699624,202533,TITULAR
Flamengo,699624,302162,TITULAR
Flamengo,699624,182522,TITULAR
Flamengo,699624,277352,TITULAR
Flamengo,699624,334379,TITULAR
Flamengo,699624,145405,SUBSTITUTO
Flamengo,699624,125514,SUBSTITUTO
Flamengo,699624,201683,SUBSTITUTO
Flamengo,699624,179767,SUBSTITUTO
Flamengo,699624,251889,SUBSTITUTO
Flamengo,699624,315201,RESERVA
Flamengo,699624,236111,RESERVA
Flamengo,699624,334752,RESERVA
Flamengo,699624,329267,RESERVA
Flamengo,699624,188368,RESERVA
Flamengo,699624,357117,RESERVA
Flamengo,699624,223437,RESERVA
Athletico-PR,699624,322655,TITULAR
Athletico-PR,699624,201702,TITULAR
Athletico-PR,699624,285755,TITULAR
Athletico-PR,699624,283147,TITULAR
Athletico-PR,699624,253796,TITULAR
Athletico-PR,699624,287788,TITULAR
Athletico-PR,699624,309499,TITULAR
Athletico-PR,699624,252197,TITULAR
Athletico-PR,699624,165692,TITULAR
Athletico-PR,699624,241466,TITULAR
Athletico-PR,699624,296574,TITULAR
Athletico-PR,699624,301225,SUBSTITUTO
Athletico-PR,699624,169078,SUBSTITUTO
Athletico-PR,699624,233903,SUBSTITUTO
Athletico-PR,699624,274442,SUBSTITUTO
Athletico-PR,699624,289910,SUBSTITUTO
Athletico-PR,699624,310822,RESERVA
Athletico-PR,699624,361359,RESERVA
Athletico-PR,699624,187848,RESERVA
Athletico-PR,699624,189900,RESERVA
Athletico-PR,699624,196828,RESERVA
Athletico-PR,699624,334243,RESERVA
Athletico-PR,699624,315789,RESERVA
Criciúma,699639,186558,TITULAR
Criciúma,699639,192479,TITULAR
Criciúma,699639,198592,TITULAR
Criciúma,699639,214399,TITULAR
Criciúma,699639,249088,TITULAR
Criciúma,699639,228399,TITULAR
Criciúma,699639,211347,TITULAR
Criciúma,699639,357362,TITULAR
Criciúma,699639,121921,TITULAR
Criciúma,699639,198569,TITULAR
Criciúma,699639,202710,TITULAR
Criciúma,699639,292396,SUBSTITUTO
Criciúma,699639,198365,SUBSTITUTO
Criciúma,699639,253276,SUBSTITUTO
Criciúma,699639,233577,SUBSTITUTO
Criciúma,699639,131532,SUBSTITUTO
Criciúma,699639,301543,RESERVA
Criciúma,699639,285000,RESERVA
Criciúma,699639,158647,RESERVA
Criciúma,699639,348314,RESERVA
Criciúma,699639,216846,RESERVA
Criciúma,699639,296570,RESERVA
Criciúma,699639,240556,RESERVA
Atlético-GO,699639,311037,TITULAR
Atlético-GO,699639,257335,TITULAR
Atlético-GO,699639,302596,TITULAR
Atlético-GO,699639,309505,TITULAR
Atlético-GO,699639,234012,TITULAR
Atlético-GO,699639,304351,TITULAR
Atlético-GO,699639,269852,TITULAR
Atlético-GO,699639,303072,TITULAR
Atlético-GO,699639,252023,TITULAR
Atlético-GO,699639,316226,TITULAR
Atlético-GO,699639,249846,TITULAR
Atlético-GO,699639,166669,SUBSTITUTO
Atlético-GO,699639,390671,SUBSTITUTO
Atlético-GO,699639,34580,SUBSTITUTO
Atlético-GO,699639,252610,SUBSTITUTO
Atlético-GO,699639,218924,SUBSTITUTO
Atlético-GO,699639,307606,RESERVA
Atlético-GO,699639,218909,RESERVA
Atlético-GO,699639,359985,RESERVA
Atlético-GO,699639,201164,RESERVA
Fluminense,699636,158382,TITULAR
Fluminense,699636,188143,TITULAR
Fluminense,699636,198968,TITULAR
Fluminense,699636,77641,TITULAR
Fluminense,699636,146162,TITULAR
Fluminense,699636,175902,TITULAR
Fluminense,699636,347410,TITULAR
Fluminense,699636,307946,TITULAR
Fluminense,699636,361432,TITULAR
Fluminense,699636,203693,TITULAR
Fluminense,699636,239566,TITULAR
Fluminense,699636,272847,SUBSTITUTO
Fluminense,699636,271557,SUBSTITUTO
Fluminense,699636,222955,SUBSTITUTO
Fluminense,699636,359912,SUBSTITUTO
Fluminense,699636,287633,SUBSTITUTO
Fluminense,699636,297070,RESERVA
Fluminense,699636,255327,RESERVA
Fluminense,699636,207912,RESERVA
Fluminense,699636,196842,RESERVA
Fluminense,699636,48735,RESERVA
Fluminense,699636,74906,RESERVA
Fluminense,699636,312741,RESERVA
Cruzeiro,699636,108347,TITULAR
Cruzeiro,699636,176810,TITULAR
Cruzeiro,699636,319270,TITULAR
Cruzeiro,699636,229121,TITULAR
Cruzeiro,699636,212077,TITULAR
Cruzeiro,699636,216098,TITULAR
Cruzeiro,699636,268221,TITULAR
Cruzeiro,699636,77577,TITULAR
Cruzeiro,699636,280978,TITULAR
Cruzeiro,699636,297072,TITULAR
Cruzeiro,699636,292041,TITULAR
Cruzeiro,699636,204113,SUBSTITUTO
Cruzeiro,699636,317233,SUBSTITUTO
Cruzeiro,699636,279454,SUBSTITUTO
Cruzeiro,699636,383099,SUBSTITUTO
Cruzeiro,699636,297321,SUBSTITUTO
Cruzeiro,699636,276217,RESERVA
Cruzeiro,699636,108103,RESERVA
Cruzeiro,699636,157285,RESERVA
Cruzeiro,699636,266671,RESERVA
Cruzeiro,699636,229019,RESERVA
Cruzeiro,699636,286558,RESERVA
Cruzeiro,699636,363020,RESERVA
Grêmio,699637,223125,TITULAR
Grêmio,699637,146109,TITULAR
Grêmio,699637,314603,TITULAR
Grêmio,699637,115379,TITULAR
Grêmio,699637,213260,TITULAR
Grêmio,699637,213879,TITULAR
Grêmio,699637,269911,TITULAR
Grêmio,699637,297127,TITULAR
Grêmio,699637,196849,TITULAR
Grêmio,699637,204873,TITULAR
Grêmio,699637,187100,TITULAR
Grêmio,699637,134307,SUBSTITUTO
Grêmio,699637,69737,SUBSTITUTO
Grêmio,699637,194039,SUBSTITUTO
Grêmio,699637,95410,SUBSTITUTO
Grêmio,699637,380444,SUBSTITUTO
Grêmio,699637,287029,RESERVA
Grêmio,699637,362784,RESERVA
Grêmio,699637,359383,RESERVA
Grêmio,699637,196864,RESERVA
Grêmio,699637,255639,RESERVA
Grêmio,699637,122463,RESERVA
Grêmio,699637,321356,RESERVA
Fortaleza,699637,203685,TITULAR
Fortaleza,699637,212528,TITULAR
Fortaleza,699637,204888,TITULAR
Fortaleza,699637,236283,TITULAR
Fortaleza,699637,318082,TITULAR
Fortaleza,699637,336622,TITULAR
Fortaleza,699637,201793,TITULAR
Fortaleza,699637,233217,TITULAR
Fortaleza,699637,195743,TITULAR
Fortaleza,699637,236324,TITULAR
Fortaleza,699637,186832,TITULAR
Fortaleza,699637,215771,SUBSTITUTO
Fortaleza,699637,318207,SUBSTITUTO
Fortaleza,699637,218649,SUBSTITUTO
Fortaleza,699637,304365,SUBSTITUTO
Fortaleza,699637,304469,SUBSTITUTO
Fortaleza,699637,95849,RESERVA
Fortaleza,699637,285040,RESERVA
Fortaleza,699637,272437,RESERVA
Fortaleza,699637,269653,RESERVA
Fortaleza,699637,169831,RESERVA
Fortaleza,699637,227314,RESERVA
Fortaleza,699637,200826,RESERVA
Athletico-PR,699630,322655,TITULAR
Athletico-PR,699630,283147,TITULAR
Athletico-PR,699630,285755,TITULAR
Athletico-PR,699630,169078,TITULAR
Athletico-PR,699630,171993,TITULAR
Athletico-PR,699630,253796,TITULAR
Athletico-PR,699630,309499,TITULAR
Athletico-PR,699630,252197,TITULAR
Athletico-PR,699630,189900,TITULAR
Athletico-PR,699630,241466,TITULAR
Athletico-PR,699630,296574,TITULAR
Athletico-PR,699630,361359,SUBSTITUTO
Athletico-PR,699630,289910,SUBSTITUTO
Athletico-PR,699630,274442,SUBSTITUTO
Athletico-PR,699630,233903,SUBSTITUTO
Athletico-PR,699630,196828,SUBSTITUTO
Athletico-PR,699630,383950,RESERVA
Athletico-PR,699630,187848,RESERVA
Athletico-PR,699630,310822,RESERVA
Athletico-PR,699630,334243,RESERVA
Athletico-PR,699630,361393,RESERVA
Athletico-PR,699630,323125,RESERVA
Athletico-PR,699630,315789,RESERVA
Botafogo,699630,233241,TITULAR
Botafogo,699630,222631,TITULAR
Botafogo,699630,204602,TITULAR
Botafogo,699630,199734,TITULAR
Botafogo,699630,268700,TITULAR
Botafogo,699630,177219,TITULAR
Botafogo,699630,235893,TITULAR
Botafogo,699630,234016,TITULAR
Botafogo,699630,287869,TITULAR
Botafogo,699630,277208,TITULAR
Botafogo,699630,304215,TITULAR
Botafogo,699630,143883,SUBSTITUTO
Botafogo,699630,198302,SUBSTITUTO
Botafogo,699630,202374,SUBSTITUTO
Botafogo,699630,194929,SUBSTITUTO
Botafogo,699630,314841,SUBSTITUTO
Botafogo,699630,359977,RESERVA
Botafogo,699630,218981,RESERVA
Botafogo,699630,170362,RESERVA
Botafogo,699630,164262,RESERVA
Botafogo,699630,299928,RESERVA
Botafogo,699630,334756,RESERVA
Botafogo,699630,192234,RESERVA
Atlético-MG,699631,223953,TITULAR
Atlético-MG,699631,257050,TITULAR
Atlético-MG,699631,181657,TITULAR
Atlético-MG,699631,220747,TITULAR
Atlético-MG,699631,201547,TITULAR
Atlético-MG,699631,272319,TITULAR
Atlético-MG,699631,311146,TITULAR
Atlético-MG,699631,315583,TITULAR
Atlético-MG,699631,192710,TITULAR
Atlético-MG,699631,268472,TITULAR
Atlético-MG,699631,169773,TITULAR
Atlético-MG,699631,184717,SUBSTITUTO
Atlético-MG,699631,98428,SUBSTITUTO
Atlético-MG,699631,302601,SUBSTITUTO
Atlético-MG,699631,262111,SUBSTITUTO
Atlético-MG,699631,205074,SUBSTITUTO
Atlético-MG,699631,379742,RESERVA
Atlético-MG,699631,361977,RESERVA
Atlético-MG,699631,101283,RESERVA
Atlético-MG,699631,318189,RESERVA
Atlético-MG,699631,212879,RESERVA
Vitória,699631,287941,TITULAR
Vitória,699631,286201,TITULAR
Vitória,699631,203887,TITULAR
Vitória,699631,286841,TITULAR
Vitória,699631,191639,TITULAR
Vitória,699631,218972,TITULAR
Vitória,699631,186589,TITULAR
Vitória,699631,276387,TITULAR
Vitória,699631,270260,TITULAR
Vitória,699631,218974,TITULAR
Vitória,699631,250904,TITULAR
Vitória,699631,340094,SUBSTITUTO
Vitória,699631,203223,SUBSTITUTO
Vitória,699631,223782,SUBSTITUTO
Vitória,699631,293047,SUBSTITUTO
Vitória,699631,358165,SUBSTITUTO
Vitória,699631,387546,RESERVA
Vitória,699631,313111,RESERVA
Vitória,699631,171198,RESERVA
Vitória,699631,383898,RESERVA
Vitória,699631,198531,RESERVA
Vitória,699631,387948,RESERVA
Vitória,699631,101731,RESERVA
Red Bull Bragantino,699634,239368,TITULAR
Red Bull Bragantino,699634,296900,TITULAR
Red Bull Bragantino,699634,202485,TITULAR
Red Bull Bragantino,699634,283201,TITULAR
Red Bull Bragantino,699634,216107,TITULAR
Red Bull Bragantino,699634,311087,TITULAR
Red Bull Bragantino,699634,216021,TITULAR
Red Bull Bragantino,699634,186776,TITULAR
Red Bull Bragantino,699634,287903,TITULAR
Red Bull Bragantino,699634,333314,TITULAR
Red Bull Bragantino,699634,199680,TITULAR
Red Bull Bragantino,699634,224731,SUBSTITUTO
Red Bull Bragantino,699634,279941,SUBSTITUTO
Red Bull Bragantino,699634,204133,SUBSTITUTO
Red Bull Bragantino,699634,351298,SUBSTITUTO
Red Bull Bragantino,699634,187884,SUBSTITUTO
Red Bull Bragantino,699634,383987,RESERVA
Red Bull Bragantino,699634,287767,RESERVA
Red Bull Bragantino,699634,291053,RESERVA
Red Bull Bragantino,699634,198597,RESERVA
Red Bull Bragantino,699634,368823,RESERVA
Red Bull Bragantino,699634,357358,RESERVA
Red Bull Bragantino,699634,225538,RESERVA
Palmeiras,699634,198983,TITULAR
Palmeiras,699634,252609,TITULAR
Palmeiras,699634,118395,TITULAR
Palmeiras,699634,95558,TITULAR
Palmeiras,699634,315619,TITULAR
Palmeiras,699634,289046,TITULAR
Palmeiras,699634,301520,TITULAR
Palmeiras,699634,286406,TITULAR
Palmeiras,699634,311743,TITULAR
Palmeiras,699634,152812,TITULAR
Palmeiras,699634,236321,TITULAR
Palmeiras,699634,307933,SUBSTITUTO
Palmeiras,699634,185994,SUBSTITUTO
Palmeiras,699634,236314,SUBSTITUTO
Palmeiras,699634,301544,SUBSTITUTO
Palmeiras,699634,178349,SUBSTITUTO
Palmeiras,699634,201660,RESERVA
Palmeiras,699634,361434,RESERVA
Palmeiras,699634,307934,RESERVA
Palmeiras,699634,201622,RESERVA
Palmeiras,699634,289907,RESERVA
Palmeiras,699634,314545,RESERVA
Bahia,699632,191997,TITULAR
Bahia,699632,252973,TITULAR
Bahia,699632,336604,TITULAR
Bahia,699632,299932,TITULAR
Bahia,699632,304757,TITULAR
Bahia,699632,164756,TITULAR
Bahia,699632,260392,TITULAR
Bahia,699632,269910,TITULAR
Bahia,699632,199087,TITULAR
Bahia,699632,218938,TITULAR
Bahia,699632,167845,TITULAR
Bahia,699632,202554,SUBSTITUTO
Bahia,699632,252800,SUBSTITUTO
Bahia,699632,198512,SUBSTITUTO
Bahia,699632,118688,SUBSTITUTO
Bahia,699632,269675,SUBSTITUTO
Bahia,699632,198761,RESERVA
Bahia,699632,387395,RESERVA
Bahia,699632,219090,RESERVA
Bahia,699632,143818,RESERVA
Bahia,699632,191411,RESERVA
Bahia,699632,191995,RESERVA
Bahia,699632,200303,RESERVA
Flamengo,699632,215388,TITULAR
Flamengo,699632,145405,TITULAR
Flamengo,699632,252316,TITULAR
Flamengo,699632,203077,TITULAR
Flamengo,699632,332354,TITULAR
Flamengo,699632,179767,TITULAR
Flamengo,699632,251889,TITULAR
Flamengo,699632,202533,TITULAR
Flamengo,699632,182522,TITULAR
Flamengo,699632,201683,TITULAR
Flamengo,699632,210135,TITULAR
Flamengo,699632,188368,SUBSTITUTO
Flamengo,699632,223437,SUBSTITUTO
Flamengo,699632,302162,SUBSTITUTO
Flamengo,699632,277352,SUBSTITUTO
Flamengo,699632,255617,SUBSTITUTO
Flamengo,699632,329267,RESERVA
Flamengo,699632,315201,RESERVA
Flamengo,699632,236111,RESERVA
Flamengo,699632,246711,RESERVA
Flamengo,699632,98398,RESERVA
Flamengo,699632,334752,RESERVA
Flamengo,699632,334379,RESERVA
Corinthians,699633,257051,TITULAR
Corinthians,699633,271773,TITULAR
Corinthians,699633,168981,TITULAR
Corinthians,699633,287014,TITULAR
Corinthians,699633,287774,TITULAR
Corinthians,699633,272533,TITULAR
Corinthians,699633,270562,TITULAR
Corinthians,699633,338898,TITULAR
Corinthians,699633,148189,TITULAR
Corinthians,699633,159255,TITULAR
Corinthians,699633,266666,TITULAR
Corinthians,699633,236099,SUBSTITUTO
Corinthians,699633,303591,SUBSTITUTO
Corinthians,699633,251963,SUBSTITUTO
Corinthians,699633,240557,SUBSTITUTO
Corinthians,699633,157983,SUBSTITUTO
Corinthians,699633,339953,RESERVA
Corinthians,699633,123865,RESERVA
Corinthians,699633,284998,RESERVA
Corinthians,699633,143702,RESERVA
Corinthians,699633,234070,RESERVA
Corinthians,699633,338591,RESERVA
Corinthians,699633,282093,RESERVA
Internacional,699633,184206,TITULAR
Internacional,699633,254145,TITULAR
Internacional,699633,351447,TITULAR
Internacional,699633,290441,TITULAR
Internacional,699633,285029,TITULAR
Internacional,699633,295006,TITULAR
Internacional,699633,213239,TITULAR
Internacional,699633,288887,TITULAR
Internacional,699633,361399,TITULAR
Internacional,699633,171771,TITULAR
Internacional,699633,165232,TITULAR
Internacional,699633,158918,SUBSTITUTO
Internacional,699633,188485,SUBSTITUTO
Internacional,699633,11632,SUBSTITUTO
Internacional,699633,361391,SUBSTITUTO
Internacional,699633,361364,SUBSTITUTO
Internacional,699633,173588,RESERVA
Internacional,699633,319790,RESERVA
Internacional,699633,202201,RESERVA
Internacional,699633,315428,RESERVA
Internacional,699633,301859,RESERVA
Internacional,699633,382896,RESERVA
Internacional,699633,309131,RESERVA
Cuiabá,699635,196851,TITULAR
Cuiabá,699635,200943,TITULAR
Cuiabá,699635,194566,TITULAR
Cuiabá,699635,157743,TITULAR
Cuiabá,699635,269915,TITULAR
Cuiabá,699635,280678,TITULAR
Cuiabá,699635,234713,TITULAR
Cuiabá,699635,201942,TITULAR
Cuiabá,699635,198389,TITULAR
Cuiabá,699635,203128,TITULAR
Cuiabá,699635,287035,TITULAR
Cuiabá,699635,325101,SUBSTITUTO
Cuiabá,699635,345885,SUBSTITUTO
Cuiabá,699635,222200,SUBSTITUTO
Cuiabá,699635,198610,SUBSTITUTO
Cuiabá,699635,346901,RESERVA
Cuiabá,699635,357272,RESERVA
Cuiabá,699635,177564,RESERVA
Cuiabá,699635,327806,RESERVA
Cuiabá,699635,198595,RESERVA
Cuiabá,699635,338674,RESERVA
Cuiabá,699635,287768,RESERVA
São Paulo,699635,199013,TITULAR
São Paulo,699635,285010,TITULAR
São Paulo,699635,201531,TITULAR
São Paulo,699635,243720,TITULAR
São Paulo,699635,69155,TITULAR
São Paulo,699635,190483,TITULAR
São Paulo,699635,113352,TITULAR
São Paulo,699635,301516,TITULAR
São Paulo,699635,270578,TITULAR
São Paulo,699635,130711,TITULAR
São Paulo,699635,233238,TITULAR
São Paulo,699635,228403,SUBSTITUTO
São Paulo,699635,235894,SUBSTITUTO
São Paulo,699635,266664,SUBSTITUTO
São Paulo,699635,376664,SUBSTITUTO
São Paulo,699635,198844,RESERVA
São Paulo,699635,245291,RESERVA
São Paulo,699635,290766,RESERVA
São Paulo,699635,266282,RESERVA
São Paulo,699635,381160,RESERVA
São Paulo,699635,339001,RESERVA
São Paulo,699635,270889,RESERVA
São Paulo,699635,268693,RESERVA
Vasco da Gama,699638,205464,TITULAR
Vasco da Gama,699638,124025,TITULAR
Vasco da Gama,699638,287946,TITULAR
Vasco da Gama,699638,287862,TITULAR
Vasco da Gama,699638,43711,TITULAR
Vasco da Gama,699638,84877,TITULAR
Vasco da Gama,699638,297055,TITULAR
Vasco da Gama,699638,269924,TITULAR
Vasco da Gama,699638,176895,TITULAR
Vasco da Gama,699638,308522,TITULAR
Vasco da Gama,699638,233707,TITULAR
Vasco da Gama,699638,234842,SUBSTITUTO
Vasco da Gama,699638,130372,SUBSTITUTO
Vasco da Gama,699638,148973,SUBSTITUTO
Vasco da Gama,699638,379377,SUBSTITUTO
Vasco da Gama,699638,357719,SUBSTITUTO
Vasco da Gama,699638,34390,RESERVA
Vasco da Gama,699638,238451,RESERVA
Vasco da Gama,699638,114031,RESERVA
Vasco da Gama,699638,206320,RESERVA
Vasco da Gama,699638,198108,RESERVA
Vasco da Gama,699638,200660,RESERVA
Vasco da Gama,699638,234080,RESERVA
Juventude,699638,155156,TITULAR
Juventude,699638,228400,TITULAR
Juventude,699638,270376,TITULAR
Juventude,699638,130645,TITULAR
Juventude,699638,285280,TITULAR
Juventude,699638,318130,TITULAR
Juventude,699638,252543,TITULAR
Juventude,699638,173351,TITULAR
Juventude,699638,199679,TITULAR
Juventude,699638,94310,TITULAR
Juventude,699638,248584,TITULAR
Juventude,699638,312657,SUBSTITUTO
Juventude,699638,292255,SUBSTITUTO
Juventude,699638,304363,SUBSTITUTO
Juventude,699638,214113,SUBSTITUTO
